,ISBN,User-ID,Book-Rating
16864,0316785261,252695,8
16865,0316785261,277937,6
16866,0316785644,31050,4
16867,0316785644,63854,8
16868,0316785644,102129,6
16869,0316785644,106862,7
16870,0316785644,149661,8
16871,0316788228,7210,3
16872,0316788228,21014,8
16873,0316788228,33319,9
16874,0316788228,37493,4
16875,0316788228,40943,10
16876,0316788228,43246,7
16877,0316788228,46398,7
16878,0316788228,52584,9
16879,0316788228,60244,8
16880,0316788228,65663,9
16881,0316788228,89602,5
16882,0316788228,101876,9
16883,0316788228,104123,6
16884,0316788228,113270,10
16885,0316788228,126693,7
16886,0316788228,127826,9
16887,0316788228,133905,8
16888,0316788228,134005,8
16889,0316788228,134797,8
16890,0316788228,141710,8
16891,0316788228,157273,5
16892,0316788228,157799,9
16893,0316788228,168064,8
16894,0316788228,170724,7
16895,0316788228,172215,9
16896,0316788228,174216,9
16897,0316788228,188273,10
16898,0316788228,194600,7
16899,0316788228,208058,9
16900,0316788228,223087,7
16901,0316788228,223501,9
16902,0316788228,236283,10
16903,0316788228,240567,8
16904,0316788228,243984,9
16905,0316788228,244420,10
16906,0316788228,262151,10
16907,0316788228,263325,7
16908,0316788228,266865,7
16909,0316789089,638,10
16910,0316789089,10447,3
16911,0316789089,11400,7
16912,0316789089,11676,8
16913,0316789089,21014,8
16914,0316789089,40222,7
16915,0316789089,45230,8
16916,0316789089,88693,8
16917,0316789089,91553,9
16918,0316789089,100223,9
16919,0316789089,105101,8
16920,0316789089,105979,8
16921,0316789089,110382,8
16922,0316789089,110912,9
16923,0316789089,121817,6
16924,0316789089,141710,8
16925,0316789089,143175,7
16926,0316789089,160735,7
16927,0316789089,164775,8
16928,0316789089,167614,7
16929,0316789089,170256,8
16930,0316789089,173728,2
16931,0316789089,174216,9
16932,0316789089,174326,9
16933,0316789089,179772,10
16934,0316789089,187145,8
16935,0316789089,191165,7
16936,0316789089,203764,10
16937,0316789089,204457,10
16938,0316789089,223768,8
16939,0316789089,224923,8
16940,0316789089,243448,8
16941,0316789089,244627,10
16942,0316789089,249688,8
16943,0316789089,260944,7
16944,0316789089,277965,5
16945,0316789844,4017,10
16946,0316789844,75149,8
16947,0316789844,93732,9
16948,0316789844,99222,10
16949,0316789844,126693,8
16950,0316789844,133258,8
16951,0316789844,142479,7
16952,0316789844,154992,5
16953,0316789844,171055,10
16954,0316789844,186032,9
16955,0316789844,188273,10
16956,0316789844,190374,8
16957,0316789844,219301,8
16958,0316789844,236322,7
16959,0316789844,251606,8
16960,0316789976,40417,6
16961,0316789976,44837,3
16962,0316789976,55493,9
16963,0316789976,78015,7
16964,0316789976,110887,8
16965,0316789976,130571,8
16966,0316789976,151122,7
16967,0316789976,160994,9
16968,0316789976,182459,10
16969,0316789976,188696,6
16970,0316789976,191761,8
16971,0316789976,192185,7
16972,0316789976,208671,8
16973,0316789976,209174,7
16974,0316789976,226462,5
16975,0316789976,244657,7
16976,0316789976,265889,8
16977,0316812471,11676,7
16978,0316812471,13850,8
16979,0316812471,17003,10
16980,0316812471,153950,5
16981,0316812471,174503,7
16982,0316812471,231210,9
16983,0316812471,232964,7
16984,0316899984,243,7
16985,0316899984,4017,5
16986,0316899984,16818,8
16987,0316899984,22625,10
16988,0316899984,24115,5
16989,0316899984,25131,7
16990,0316899984,30985,2
16991,0316899984,38679,9
16992,0316899984,41395,9
16993,0316899984,41841,7
16994,0316899984,43842,6
16995,0316899984,74286,8
16996,0316899984,89602,5
16997,0316899984,100459,8
16998,0316899984,102705,10
16999,0316899984,105214,9
17000,0316899984,108950,7
17001,0316899984,114544,7
17002,0316899984,116758,7
17003,0316899984,117111,6
17004,0316899984,120873,7
17005,0316899984,123203,5
17006,0316899984,124298,8
17007,0316899984,124852,7
17008,0316899984,124983,7
17009,0316899984,127129,8
17010,0316899984,138844,8
17011,0316899984,144318,8
17012,0316899984,149071,5
17013,0316899984,153662,5
17014,0316899984,164584,5
17015,0316899984,173860,7
17016,0316899984,177295,5
17017,0316899984,187863,8
17018,0316899984,194600,6
17019,0316899984,194709,7
17020,0316899984,209756,7
17021,0316899984,215359,9
17022,0316899984,216829,3
17023,0316899984,217986,6
17024,0316899984,218721,8
17025,0316899984,224927,10
17026,0316899984,233711,5
17027,0316899984,239574,5
17028,0316899984,251422,4
17029,0316899984,256507,7
17030,0316899984,257548,8
17031,0316899984,263325,8
17032,0316899984,264543,7
17033,0316899984,273979,7
17034,0316899984,278633,7
17035,0316899992,35857,4
17036,0316899992,113270,5
17037,0316899992,136561,8
17038,0316899992,169403,8
17039,0316899992,192093,7
17040,0316899992,253964,7
17041,0316899992,258534,9
17042,0316899992,271448,7
17043,0316910333,33980,7
17044,0316910333,87712,7
17045,0316910333,88283,8
17046,0316910333,88793,9
17047,0316910333,112026,9
17048,0316910333,114414,10
17049,0316910333,143792,6
17050,0316910333,148898,3
17051,0316910333,182202,8
17052,0316910333,215829,7
17053,0316910333,240700,6
17054,0316910333,248477,6
17055,0316911488,88283,9
17056,0316911488,88793,9
17057,0316911488,125736,8
17058,0316911488,144151,10
17059,0316911488,182202,8
17060,0316911488,215829,7
17061,0316911488,240700,8
17062,0316929190,11676,8
17063,0316929190,51992,8
17064,0316929190,90766,7
17065,0316929190,93358,4
17066,0316929190,139934,8
17067,0316929190,141491,5
17068,0316929190,199772,9
17069,0316929190,237486,7
17070,0316929190,268691,8
17071,0316969443,638,10
17072,0316969443,8245,7
17073,0316969443,11676,7
17074,0316969443,13850,10
17075,0316969443,16009,5
17076,0316969443,26521,8
17077,0316969443,26544,9
17078,0316969443,34344,10
17079,0316969443,43246,9
17080,0316969443,49313,2
17081,0316969443,59390,10
17082,0316969443,83971,6
17083,0316969443,89874,8
17084,0316969443,90616,2
17085,0316969443,94362,5
17086,0316969443,97874,10
17087,0316969443,98741,7
17088,0316969443,101304,10
17089,0316969443,106225,7
17090,0316969443,113270,7
17091,0316969443,119806,10
17092,0316969443,122014,5
17093,0316969443,130132,9
17094,0316969443,136136,3
17095,0316969443,141902,10
17096,0316969443,146113,8
17097,0316969443,148898,10
17098,0316969443,159822,8
17099,0316969443,160994,5
17100,0316969443,170724,10
17101,0316969443,172512,9
17102,0316969443,178667,7
17103,0316969443,181176,8
17104,0316969443,182527,9
17105,0316969443,194600,7
17106,0316969443,199416,5
17107,0316969443,207651,7
17108,0316969443,224342,9
17109,0316969443,226205,7
17110,0316969443,227702,8
17111,0316969443,235282,6
17112,0316969443,239692,9
17113,0316969443,244657,5
17114,0316969443,244676,10
17115,0316969443,252071,6
17116,0316969443,266650,8
17117,0316969443,268540,10
17118,0316969443,268932,5
17119,0316969443,269386,10
17120,0316969443,272407,3
17121,0316969680,4197,5
17122,0316969680,12784,7
17123,0316969680,20106,7
17124,0316969680,24052,8
17125,0316969680,30273,7
17126,0316969680,35836,2
17127,0316969680,38457,7
17128,0316969680,42847,7
17129,0316969680,49109,7
17130,0316969680,53304,7
17131,0316969680,60253,9
17132,0316969680,60546,9
17133,0316969680,70435,8
17134,0316969680,81318,5
17135,0316969680,82720,6
17136,0316969680,91203,7
17137,0316969680,93453,8
17138,0316969680,98391,8
17139,0316969680,102564,10
17140,0316969680,106849,7
17141,0316969680,127970,10
17142,0316969680,143009,5
17143,0316969680,150498,10
17144,0316969680,155989,7
17145,0316969680,156214,8
17146,0316969680,162738,1
17147,0316969680,166391,8
17148,0316969680,176256,8
17149,0316969680,176785,10
17150,0316969680,178522,10
17151,0316969680,185071,7
17152,0316969680,204457,8
17153,0316969680,207616,8
17154,0316969680,208671,5
17155,0316969680,216466,10
17156,0316969680,221777,6
17157,0316969680,229313,7
17158,0316969680,230708,7
17159,0316969680,239692,9
17160,0316969680,243951,9
17161,0316969680,243984,7
17162,0316969680,248468,9
17163,0316969680,252071,8
17164,0316969680,256843,8
17165,0316969680,269353,5
17166,0316969680,277197,8
17167,0330253603,11676,7
17168,0330253603,23902,10
17169,0330253603,56271,6
17170,0330253603,165073,9
17171,0330253603,187520,8
17172,0330253603,239468,7
17173,0330262130,11676,7
17174,0330262130,55492,7
17175,0330262130,62895,4
17176,0330262130,76626,9
17177,0330262130,80538,9
17178,0330262130,84866,8
17179,0330262130,86123,8
17180,0330262130,93426,9
17181,0330262130,132572,9
17182,0330262130,135703,10
17183,0330262130,149908,10
17184,0330262130,170227,9
17185,0330262130,178797,8
17186,0330262130,184990,9
17187,0330262130,236727,8
17188,0330262130,241239,10
17189,0330262130,254822,6
17190,0330262130,261829,8
17191,0330267388,6345,10
17192,0330267388,66853,7
17193,0330267388,76626,10
17194,0330267388,81560,8
17195,0330267388,86243,10
17196,0330267388,91002,10
17197,0330267388,132572,9
17198,0330267388,149908,10
17199,0330267388,171846,6
17200,0330267388,184990,9
17201,0330267388,205473,10
17202,0330267388,231393,9
17203,0330267388,236727,8
17204,0330267388,241239,10
17205,0330267388,254822,6
17206,0330267388,260183,10
17207,0330267388,262974,9
17208,0330267388,266866,5
17209,0330267388,267259,7
17210,0330294911,23902,6
17211,0330294911,30712,8
17212,0330294911,40012,9
17213,0330294911,76626,8
17214,0330294911,118881,9
17215,0330294911,147451,8
17216,0330294911,151589,8
17217,0330294911,223078,5
17218,0330294911,229329,10
17219,0330300822,165806,7
17220,0330300822,231857,9
17221,0330306839,1025,8
17222,0330306839,23902,7
17223,0330306839,56271,8
17224,0330306839,87141,8
17225,0330306839,238864,7
17226,0330306839,239736,8
17227,0330312367,28204,9
17228,0330312367,98159,8
17229,0330312367,131402,9
17230,0330312367,185308,8
17231,0330312367,233711,9
17232,0330330276,23902,8
17233,0330330276,100648,8
17234,0330330276,105374,8
17235,0330330276,273718,9
17236,0330330373,9571,10
17237,0330330373,36992,8
17238,0330330373,248965,6
17239,0330330373,251721,4
17240,0330331973,132920,7
17241,0330331973,138124,9
17242,0330331973,163570,9
17243,0330331973,179791,6
17244,0330331973,187520,10
17245,0330331973,247129,10
17246,0330332775,13126,6
17247,0330332775,24194,9
17248,0330332775,25533,7
17249,0330332775,30711,6
17250,0330332775,53590,8
17251,0330332775,59206,7
17252,0330332775,60797,6
17253,0330332775,76350,1
17254,0330332775,76626,8
17255,0330332775,92853,5
17256,0330332775,93147,9
17257,0330332775,96019,10
17258,0330332775,105627,9
17259,0330332775,105840,6
17260,0330332775,119575,7
17261,0330332775,126296,8
17262,0330332775,127131,6
17263,0330332775,129393,9
17264,0330332775,131099,9
17265,0330332775,131855,6
17266,0330332775,132203,5
17267,0330332775,137190,6
17268,0330332775,145644,7
17269,0330332775,164096,7
17270,0330332775,165512,9
17271,0330332775,167521,2
17272,0330332775,170073,9
17273,0330332775,171846,10
17274,0330332775,196031,7
17275,0330332775,197775,9
17276,0330332775,209265,10
17277,0330332775,225087,8
17278,0330332775,225763,6
17279,0330332775,250832,8
17280,0330332775,258520,8
17281,0330332775,259901,9
17282,0330332775,261037,8
17283,0330332775,263877,7
17284,0330332775,277195,10
17285,0330334026,9747,6
17286,0330334026,23902,9
17287,0330334026,50749,7
17288,0330334026,127233,7
17289,0330334026,244277,1
17290,0330334026,247201,6
17291,0330341634,11676,7
17292,0330341634,114216,8
17293,0330341634,178035,5
17294,0330341634,205979,7
17295,0330341634,261037,8
17296,0330347772,38556,5
17297,0330347772,112541,7
17298,0330347772,180651,8
17299,0330347772,236340,7
17300,0330347772,238864,9
17301,0330349678,93147,9
17302,0330349678,95359,10
17303,0330349678,131099,9
17304,0330349678,179791,7
17305,0330352253,28492,8
17306,0330352253,52917,8
17307,0330352253,53729,6
17308,0330352253,176875,7
17309,0330352253,179791,9
17310,0330352253,180651,7
17311,0330352253,217318,5
17312,0330352253,224646,9
17313,0330352253,266866,8
17314,0330352695,30712,7
17315,0330352695,85526,7
17316,0330352695,120565,8
17317,0330352695,140863,7
17318,0330352695,193458,9
17319,0330375253,11676,6
17320,0330375253,48268,6
17321,0330375253,93092,9
17322,0330375253,100088,10
17323,0330375253,120080,9
17324,0330375253,138441,9
17325,0330375253,149908,10
17326,0330375253,180925,8
17327,0330375253,205383,10
17328,0330375253,228313,10
17329,0330375253,240663,8
17330,0330375253,252827,10
17331,0330375253,261037,8
17332,0330375253,270121,8
17333,0330375253,271705,9
17334,0330375253,278554,8
17335,0330487612,39467,7
17336,0330487612,67270,8
17337,0330487612,84146,7
17338,0330487612,96521,6
17339,0330487612,104098,10
17340,0330487612,152946,7
17341,0330487612,170377,7
17342,0330487612,261567,8
17343,034068948X,55493,9
17344,034068948X,59206,7
17345,034068948X,100846,7
17346,0345253736,10819,8
17347,0345253736,11676,9
17348,0345253736,69042,10
17349,0345253736,110483,9
17350,0345253736,111578,10
17351,0345253736,138602,10
17352,0345253736,139827,6
17353,0345253736,155147,6
17354,0345253736,157163,5
17355,0345253736,187904,7
17356,0345253736,252785,8
17357,0345253736,257204,10
17358,0345253736,271176,10
17359,0345272579,48579,7
17360,0345272579,76576,10
17361,0345272579,78553,10
17362,0345272579,130554,8
17363,0345272579,163358,10
17364,0345272579,197775,9
17365,0345272579,244171,9
17366,0345272579,251613,9
17367,0345272587,20005,9
17368,0345272587,94951,10
17369,0345272587,153662,10
17370,0345272587,163488,9
17371,0345272587,183196,9
17372,0345272587,201593,10
17373,0345272587,217106,8
17374,0345272587,244171,9
17375,0345272587,251394,8
17376,0345285549,929,5
17377,0345285549,10354,9
17378,0345285549,51803,5
17379,0345285549,75551,7
17380,0345285549,79186,5
17381,0345285549,81560,9
17382,0345285549,104665,6
17383,0345285549,122883,7
17384,0345285549,135895,6
17385,0345285549,138995,8
17386,0345285549,169682,5
17387,0345285549,219683,6
17388,0345285549,226879,8
17389,0345285859,11676,9
17390,0345285859,49460,7
17391,0345285859,93179,9
17392,0345285859,127024,7
17393,0345285859,130658,9
17394,0345285859,235105,7
17395,0345285859,235884,8
17396,0345285859,250184,9
17397,0345285859,269273,5
17398,0345285980,11676,5
17399,0345285980,78440,9
17400,0345285980,124597,9
17401,0345285980,132684,9
17402,0345285980,166824,8
17403,0345285980,246247,8
17404,0345285980,248718,10
17405,0345285980,261578,9
17406,0345295684,11676,5
17407,0345295684,125039,10
17408,0345295684,131032,7
17409,0345295684,144223,8
17410,0345295684,174179,10
17411,0345295684,234828,8
17412,0345295684,255648,9
17413,0345295684,261578,10
17414,0345295684,271176,10
17415,0345297709,6543,6
17416,0345297709,7346,7
17417,0345297709,93130,7
17418,0345297709,110112,6
17419,0345297709,150554,6
17420,0345297709,185233,5
17421,0345297709,257204,10
17422,0345297709,259380,10
17423,0345298349,10030,10
17424,0345298349,16943,5
17425,0345298349,40889,6
17426,0345298349,51252,10
17427,0345298349,55490,5
17428,0345298349,80683,7
17429,0345298349,87141,9
17430,0345298349,93629,7
17431,0345298349,128835,9
17432,0345298349,172030,8
17433,0345298349,209631,8
17434,0345298349,218608,8
17435,0345298349,233911,1
17436,0345298349,266226,9
17437,034529873X,7346,8
17438,034529873X,10819,10
17439,034529873X,11676,10
17440,034529873X,31556,8
17441,034529873X,33933,8
17442,034529873X,37644,5
17443,034529873X,60319,6
17444,034529873X,76019,8
17445,034529873X,157163,5
17446,034529873X,180378,10
17447,034529873X,183196,9
17448,034529873X,209160,6
17449,034529873X,216683,6
17450,034529873X,229502,9
17451,034529873X,257204,10
17452,034529873X,261578,10
17453,034529873X,274061,10
17454,0345300203,31315,6
17455,0345300203,60168,7
17456,0345300203,94311,4
17457,0345300203,123825,8
17458,0345300203,174892,6
17459,0345300203,189334,9
17460,0345300203,196738,9
17461,0345301110,5582,7
17462,0345301110,23872,8
17463,0345301110,23902,7
17464,0345301110,31315,5
17465,0345301110,76815,8
17466,0345301110,90653,7
17467,0345301110,98904,10
17468,0345301110,100906,7
17469,0345301110,123988,6
17470,0345301110,125216,7
17471,0345301110,126693,7
17472,0345301110,129716,9
17473,0345301110,131686,5
17474,0345301110,131754,9
17475,0345301110,131855,7
17476,0345301110,135265,7
17477,0345301110,139742,8
17478,0345301110,142584,9
17479,0345301110,194600,8
17480,0345301110,196502,5
17481,0345301110,200226,7
17482,0345301110,216557,9
17483,0345301110,224646,9
17484,0345301110,242299,6
17485,0345301110,247240,3
17486,0345301110,276050,8
17487,0345303067,53256,7
17488,0345303067,56856,9
17489,0345303067,93629,6
17490,0345303067,95359,5
17491,0345303067,102967,7
17492,0345303067,145109,9
17493,0345303067,153662,10
17494,0345303067,160681,9
17495,0345303067,165319,6
17496,0345303067,184299,9
17497,0345303067,207246,7
17498,0345303067,209160,8
17499,0345303067,219321,8
17500,0345303067,225379,9
17501,0345303067,232964,5
17502,0345303067,235884,9
17503,0345303067,238699,8
17504,0345303067,268300,8
17505,0345305183,11676,9
17506,0345305183,26145,10
17507,0345305183,46398,10
17508,0345305183,51627,10
17509,0345305183,60707,7
17510,0345305183,93130,10
17511,0345305183,169043,5
17512,0345305183,230496,8
17513,0345305183,243360,8
17514,0345305183,248718,9
17515,0345305183,252785,9
17516,0345307674,929,5
17517,0345307674,2110,10
17518,0345307674,35859,7
17519,0345307674,36568,3
17520,0345307674,148192,7
17521,0345307674,177458,7
17522,0345307674,180378,9
17523,0345307674,249894,5
17524,0345308980,25981,5
17525,0345308980,131622,10
17526,0345308980,141047,10
17527,0345308980,175100,10
17528,0345308980,216027,9
17529,0345308980,235498,8
17530,0345308980,254206,8
17531,0345308980,275732,5
17532,034530988X,11676,10
17533,034530988X,46398,8
